user,credits,is_active,is_verified,is_locked,wage
STUD18914,47,1,1,0,Peníze
STUD397,0,1,0,0,NA
STUD96612,20,1,1,1,Peníze
STUD41921,45,1,1,0,Peníze
STUD55521,102,1,1,0,Peníze
STUD18579,0,0,0,0,NA
STUD22832,0,0,0,0,NA
STUD61981,50,1,1,0,Peníze
STUD62653,57,1,1,0,Peníze
STUD92486,0,0,0,0,NA
STUD49292,0,0,0,0,NA
STUD27075,152,1,1,0,Peníze
STUD2090,110,1,1,0,Peníze
STUD84399,0,0,0,0,NA
STUD6661,0,0,0,0,NA
STUD26956,0,0,0,0,NA
STUD56781,352,1,1,0,Peníze
STUD30091,20,1,0,0,NA
STUD41829,0,1,1,0,NA
STUD5885,0,0,0,0,NA
STUD7307,0,1,0,0,NA
STUD4372,0,1,0,0,NA
STUD25215,20,1,0,0,NA
STUD55769,330,1,1,0,Peníze
STUD86344,0,0,0,0,NA
STUD34910,20,1,0,0,NA
STUD56287,0,0,0,0,NA
STUD75792,0,0,0,0,NA
STUD6833,992,1,1,0,Peníze
STUD16104,121,1,1,0,Peníze
STUD82287,165,1,1,0,Peníze
STUD27973,22,1,1,0,NA
STUD89591,0,0,0,0,NA
STUD30051,106,1,1,0,Peníze
STUD61798,0,0,0,0,NA
STUD51962,42,1,1,0,Peníze
STUD59805,0,0,0,0,NA
STUD21207,0,0,0,0,NA
STUD57691,0,0,1,0,Peníze
STUD65178,1578,1,1,0,Peníze
STUD49365,0,0,1,0,Peníze
STUD89904,47,1,1,0,Peníze
STUD1347,0,0,0,0,NA
STUD6253,20,1,0,0,NA
STUD90108,139,1,1,0,Lékaři bez hranic
STUD6443,0,0,1,0,Peníze
STUD98468,0,0,0,0,NA
STUD79340,20,1,1,0,NA
STUD46647,152,1,1,0,Peníze
STUD51152,52,1,1,0,Peníze
STUD14163,0,1,0,0,NA
STUD93603,0,1,0,0,NA
STUD37834,0,0,0,0,NA
STUD55233,0,0,0,0,NA
STUD75839,127,1,1,0,Peníze
STUD754,317,1,1,0,Peníze
STUD14116,0,0,0,0,NA
STUD74098,177,1,1,0,Peníze
STUD5074,20,1,0,0,NA
STUD28898,187,1,1,0,Peníze
STUD11380,0,0,0,0,NA
STUD14521,11,1,1,0,Dětský domov
STUD77951,204,1,1,0,Peníze
STUD92925,0,0,0,0,NA
STUD21163,410,1,1,0,Peníze
STUD4205,0,0,0,0,NA
STUD33245,7,1,1,0,Peníze
STUD36328,47,1,1,0,Peníze
STUD56378,0,0,0,0,NA
STUD87730,0,0,0,0,NA
STUD3107,0,0,0,0,NA
STUD25187,0,0,0,0,NA
STUD37494,20,1,0,0,NA
STUD43428,0,0,0,0,NA
STUD80611,0,0,0,0,NA
STUD85136,20,1,0,0,NA
STUD34745,20,1,0,0,NA
STUD40511,0,0,0,0,NA
STUD55288,20,1,0,0,NA
STUD474,30,1,1,0,Peníze
STUD87179,0,0,0,0,NA
STUD76769,0,0,0,0,NA
STUD68559,92,1,1,0,Peníze
STUD23221,20,1,0,0,NA
STUD76136,0,0,0,0,NA
STUD17537,157,1,1,0,Peníze
STUD15471,0,0,0,0,NA
STUD88802,1168,1,1,0,Peníze
STUD87803,172,1,1,0,Peníze
STUD4118,182,1,1,0,Peníze
STUD20920,0,0,0,0,NA
STUD5139,0,0,0,0,NA
STUD53845,20,1,0,0,NA
STUD16221,159,1,1,0,Peníze
STUD83655,151,1,1,0,Peníze
STUD80742,164,1,1,0,Peníze
STUD34444,0,0,0,0,NA
STUD13582,0,0,0,0,NA
STUD74142,142,1,1,0,Peníze
STUD17807,137,1,1,0,Peníze
STUD34767,220,1,1,0,Peníze
STUD38209,0,0,0,0,NA
STUD76329,20,1,1,0,NA
STUD22753,20,1,0,0,NA
STUD44685,0,0,0,0,NA
STUD74272,0,0,0,0,NA
STUD12310,0,0,0,0,NA
STUD8763,0,0,0,0,NA
STUD55549,0,0,0,0,NA
STUD77056,0,0,0,0,NA
STUD57940,152,1,1,0,Peníze
STUD2546,0,0,0,0,NA
STUD16428,0,0,0,0,NA
STUD31447,20,1,0,0,NA
STUD24379,265,1,1,0,Peníze
STUD30630,227,1,1,0,Peníze
STUD89927,0,0,0,0,NA
STUD97040,0,0,0,0,NA
STUD98279,20,1,0,0,NA
STUD18454,168,1,1,0,Lékaři bez hranic
STUD76388,30,1,1,0,Peníze
STUD1780,0,0,0,0,NA
STUD41407,548,1,1,0,Peníze
STUD10725,150,1,1,0,Peníze
STUD75348,20,1,0,0,NA
STUD57312,0,0,0,0,NA
STUD28888,82,1,1,0,Peníze
STUD98781,62,1,1,0,Peníze
STUD97969,0,0,0,0,NA
STUD58229,0,0,0,0,NA
STUD55559,2092,1,1,0,Peníze
STUD11526,0,1,1,0,Peníze
STUD30132,0,0,0,0,NA
STUD53734,0,0,0,0,NA
STUD15189,0,0,0,0,NA
STUD83853,20,1,0,0,NA
STUD44448,30,1,1,0,Peníze
STUD3461,30,1,1,0,Peníze
STUD58538,20,1,0,0,NA
STUD17787,0,0,0,0,NA
STUD32008,0,0,0,0,NA
STUD13007,0,0,0,0,NA
STUD2096,20,1,1,0,NA
STUD76929,479,1,1,0,Peníze
STUD38437,20,1,0,0,NA
STUD93812,0,0,0,0,NA
STUD6385,0,0,0,0,NA
STUD39851,20,1,0,0,NA
STUD30764,142,1,1,0,Peníze
STUD54542,282,1,1,0,Peníze
STUD12997,0,0,0,0,NA
STUD49828,0,0,0,0,NA
STUD84648,566,1,1,0,Peníze
STUD17890,20,1,0,0,NA
STUD66745,152,1,1,0,Peníze
STUD48400,152,1,1,0,Peníze
STUD31692,147,1,1,0,Peníze
STUD85536,179,1,1,0,Peníze
STUD65701,0,0,0,0,NA
STUD33738,263,1,1,0,Peníze
STUD22502,112,1,1,0,Peníze
STUD28012,0,0,1,0,Peníze
STUD78581,82,1,1,0,Peníze
STUD38454,20,1,0,0,NA
STUD25978,142,1,1,0,Peníze
STUD93327,0,0,0,0,NA
STUD68962,20,1,0,0,NA
STUD18813,0,0,0,0,NA
STUD78389,0,0,0,0,NA
STUD75479,182,1,1,0,Peníze
STUD485,507,1,1,0,Peníze
STUD93666,20,1,0,0,NA
STUD17042,0,0,0,0,NA
STUD12182,0,0,0,0,NA
STUD45348,0,0,0,0,NA
STUD72111,0,0,0,0,NA
STUD21328,421,1,1,0,Peníze
STUD37029,0,0,0,0,NA
STUD54499,0,0,0,0,NA
STUD11242,0,0,0,0,NA
STUD76819,0,0,0,0,NA
STUD60838,212,1,1,0,Peníze
STUD97418,30,1,1,0,Peníze
STUD41953,20,1,0,0,NA
STUD47207,0,0,0,0,NA
STUD23180,354,1,1,0,Peníze
STUD43444,0,0,0,0,NA
STUD12383,0,0,0,0,NA
STUD77071,0,0,0,0,NA
STUD23035,0,0,0,0,NA
STUD58533,425,1,1,0,Peníze
STUD48412,178,1,1,0,Peníze
STUD77889,0,0,0,0,NA
STUD23885,0,0,0,0,NA
STUD71547,0,0,0,0,NA
STUD70888,20,1,0,0,NA
STUD61289,0,0,0,0,NA
STUD74487,0,0,0,0,NA
STUD76773,0,0,0,0,NA
STUD84233,46,1,1,0,Dětský domov
STUD53376,0,0,0,0,NA
STUD94370,0,0,0,0,NA
STUD41294,0,0,0,0,NA
STUD34449,157,1,1,0,Peníze
STUD55929,20,1,1,0,NA
STUD28757,0,0,0,0,NA
STUD20815,0,0,0,0,NA
STUD19946,0,0,0,0,NA
STUD26390,66,1,1,0,Peníze
STUD16241,0,0,0,0,NA
STUD84867,0,0,1,0,Peníze
STUD18298,0,1,0,0,NA
STUD55489,0,1,1,0,Peníze
STUD92356,20,1,1,0,NA
STUD68004,20,1,0,0,NA
STUD84306,42,1,1,0,Peníze
STUD19950,20,1,0,0,NA
STUD9284,0,1,0,0,NA
STUD83883,20,1,0,0,NA
STUD96376,20,1,0,0,NA
STUD37664,20,1,0,0,NA
STUD26076,105,1,1,0,Peníze
STUD21035,0,0,0,0,NA
STUD19072,0,0,0,0,NA
STUD82896,0,0,0,0,NA
STUD54761,62,1,1,0,Peníze
STUD56063,447,1,1,0,Peníze
STUD62724,0,1,0,0,NA
STUD75923,20,1,0,0,NA
STUD42167,321,1,1,0,Peníze
STUD52730,20,1,0,0,NA
STUD55,0,0,0,0,NA
STUD24160,0,1,0,0,NA
STUD62549,20,1,0,0,NA
STUD24678,0,1,0,0,NA
STUD42380,0,0,0,0,NA
STUD68091,0,0,1,0,Peníze
STUD44360,157,1,1,0,Peníze
STUD88335,0,1,0,0,NA
STUD93247,656,1,1,0,Peníze
STUD18466,132,1,1,0,Peníze
STUD48655,20,1,1,0,NA
STUD32673,142,1,1,0,Peníze
STUD39021,77,1,1,0,Peníze
STUD55030,20,1,1,0,NA
STUD84500,220,1,1,0,NA
STUD23803,20,1,0,0,NA
STUD49215,45,1,1,0,Peníze
STUD85234,0,0,0,0,NA
STUD38710,825,1,1,0,Peníze
STUD70594,270,1,1,0,Peníze
STUD33524,20,1,0,0,NA
STUD79621,0,0,0,0,NA
STUD87018,191,1,1,0,Peníze
STUD66430,21,1,1,0,NA
STUD67866,82,1,1,0,Peníze
STUD32703,450,1,1,0,Peníze
STUD13098,96,1,1,0,Peníze
STUD79593,0,1,1,0,NA
STUD91175,0,0,0,0,NA
STUD9826,167,1,1,0,Peníze
STUD84855,0,0,0,0,NA
STUD56298,458,1,1,0,Peníze
STUD62648,152,1,1,0,Peníze
STUD58809,0,0,0,0,NA
STUD44273,0,0,0,0,NA
STUD34006,247,1,1,0,Peníze
STUD31625,341,1,1,0,Peníze
STUD94625,385,1,1,0,Peníze
STUD80212,0,0,0,0,NA
STUD79547,164,1,1,0,Peníze
STUD91966,0,0,0,0,NA
STUD28168,413,1,1,0,Peníze
STUD19894,47,1,1,0,Peníze
STUD82998,0,1,0,0,NA
STUD49143,20,1,1,0,NA
STUD32849,20,1,0,0,NA
STUD46685,152,1,1,0,Peníze
STUD28740,254,1,1,0,Peníze
STUD14069,0,0,0,0,NA
STUD97997,0,0,0,0,NA
STUD63617,325,1,1,0,Peníze
STUD97809,0,0,0,0,NA
STUD62032,21,1,1,0,NA
STUD49847,20,1,0,0,NA
STUD30659,152,1,1,0,Peníze
STUD99420,0,0,0,0,NA
STUD97291,0,0,0,0,NA
STUD29733,0,0,0,0,NA
STUD76613,0,0,0,0,NA
STUD55373,155,1,1,0,Peníze
STUD12287,142,1,1,0,Peníze
STUD69645,152,1,1,0,Peníze
STUD37811,0,0,0,0,NA
STUD18168,20,1,0,0,NA
STUD15165,0,0,0,0,NA
STUD97080,0,0,0,0,NA
STUD88652,0,0,0,0,NA
STUD86191,0,0,0,0,NA
STUD12245,51,1,1,0,Peníze
STUD98904,565,1,1,0,Peníze
STUD27672,0,0,0,0,NA
STUD89021,92,1,1,0,Peníze
STUD34358,20,1,1,0,NA
STUD88568,275,1,1,0,Peníze
STUD10609,72,1,1,0,Peníze
STUD66143,46,1,1,0,Peníze
STUD46565,20,1,0,0,NA
STUD6269,1521,1,1,0,Peníze
STUD11978,0,0,0,0,NA
STUD59514,205,1,1,0,Peníze
STUD13014,20,1,1,0,NA
STUD78559,0,0,0,0,NA
STUD60249,22,1,1,0,Peníze
STUD23512,0,0,1,0,Peníze
STUD35124,20,1,0,0,NA
STUD89257,152,1,1,0,Peníze
STUD90230,0,0,0,0,NA
STUD29483,242,1,1,0,Peníze
STUD25306,0,0,0,0,NA
STUD15142,20,1,0,0,NA
STUD93916,20,1,0,0,NA
STUD16627,72,1,1,0,Peníze
STUD39419,0,0,0,0,NA
STUD87493,0,0,0,0,NA
STUD10603,0,0,0,0,NA
STUD70242,52,1,1,0,Peníze
STUD51732,0,0,0,0,NA
STUD28994,0,0,0,0,NA
STUD38339,52,1,1,0,Peníze
STUD47296,127,1,1,0,Peníze
STUD23546,0,0,0,0,NA
STUD75519,152,1,1,0,Peníze
STUD42427,0,0,0,0,NA
STUD1581,0,0,0,0,NA
STUD45477,167,1,1,0,Peníze
STUD62912,0,0,0,0,NA
STUD47992,1613,1,1,0,Peníze
STUD79218,0,0,0,0,NA
STUD29325,0,0,0,0,NA
STUD71510,0,0,0,0,NA
STUD80980,0,0,0,0,NA
STUD9077,30,1,1,0,Peníze
STUD95013,0,0,0,0,NA
STUD91311,155,1,1,0,Peníze
STUD28387,0,0,0,0,NA
STUD38111,20,1,0,0,NA
STUD50556,0,0,0,0,NA
STUD86904,0,0,0,0,NA
STUD91511,47,1,1,0,Peníze
STUD65438,20,1,1,0,NA
STUD66450,0,0,0,0,NA
STUD75061,20,1,0,0,NA
STUD3467,0,0,0,0,NA
STUD20701,30,1,1,0,Peníze
STUD48419,253,1,1,0,Peníze
STUD80753,0,0,0,0,NA
STUD30029,20,1,1,0,NA
STUD53912,47,1,1,0,Peníze
STUD23530,0,0,0,0,NA
STUD5239,228,1,1,0,Peníze
STUD90607,866,1,1,0,Peníze
STUD79454,20,1,0,0,NA
STUD42815,0,0,0,0,NA
STUD99149,245,1,1,0,Peníze
STUD16745,0,0,0,0,NA
STUD98844,0,0,0,0,NA
STUD39740,152,1,1,0,Peníze
STUD47095,0,0,0,0,NA
STUD14289,546,1,1,0,Peníze
STUD77434,152,1,1,0,Peníze
STUD74373,187,1,1,0,Peníze
STUD67959,0,0,0,0,NA
STUD41760,468,1,1,0,Peníze
STUD46455,0,0,0,0,NA
STUD35564,152,1,1,0,Peníze
STUD94243,20,1,0,0,NA
STUD24732,344,1,1,0,Peníze
STUD35079,0,0,0,0,NA
STUD11847,0,0,0,0,NA
STUD93654,0,0,0,0,NA
STUD72824,30,1,1,0,Peníze
STUD84719,299,1,1,0,Peníze
STUD75546,20,1,0,0,NA
STUD91724,32,1,1,0,Peníze
STUD96944,20,1,1,0,NA
STUD3697,47,1,1,0,Peníze
STUD33130,65,1,1,0,Peníze
STUD61115,170,1,1,0,Peníze
STUD69419,634,1,1,0,Peníze
STUD54291,164,1,1,0,Peníze
STUD25279,20,1,0,0,NA
STUD96032,0,0,0,0,NA
STUD50393,0,0,0,0,NA
STUD95366,182,1,1,0,Peníze
STUD18027,0,0,0,0,NA
STUD13048,0,0,0,0,NA
STUD85386,47,1,1,0,Peníze
STUD81337,0,0,0,0,NA
STUD17864,0,0,0,0,NA
STUD4999,144,1,1,0,Peníze
STUD90868,0,0,0,0,NA
STUD82036,132,1,1,0,Dětský domov
STUD54688,127,1,1,0,Peníze
STUD46437,236,1,1,0,Peníze
STUD19438,0,0,0,0,NA
STUD71250,0,0,0,0,NA
STUD11961,0,1,1,1,Dětský domov
STUD983,152,1,1,0,Peníze
STUD60471,20,1,0,0,NA
STUD47066,117,1,1,0,Útulek pro psy
STUD8456,0,0,0,0,NA
STUD92619,21,1,1,0,NA
STUD70429,0,0,0,0,NA
STUD1202,0,0,0,0,NA
STUD86994,20,1,0,0,NA
STUD33940,0,0,0,0,NA
STUD58613,20,1,0,0,NA
STUD56119,0,0,1,0,Peníze
STUD84390,299,1,1,0,Peníze
STUD63331,72,1,1,0,Peníze
STUD51713,0,1,1,0,Peníze
STUD67611,0,0,1,0,Peníze
STUD75907,20,1,0,0,NA
STUD83926,436,1,1,0,Peníze
STUD5928,0,0,0,0,NA
STUD10045,0,0,0,0,NA
STUD70393,0,0,0,0,NA
STUD95505,20,1,0,0,NA
STUD93901,0,0,0,0,NA
STUD49026,21,1,1,0,NA
STUD77929,152,1,1,0,Peníze
STUD46316,169,1,1,0,Peníze
STUD56788,152,1,1,0,Peníze
STUD43184,0,1,1,0,NA
STUD38967,22,1,1,0,NA
STUD88985,0,0,0,0,NA
STUD75190,0,0,0,0,NA
STUD93353,20,1,1,0,NA
STUD58507,0,0,1,0,Peníze
STUD86411,20,1,0,0,NA
STUD15929,30,1,1,0,Dětský domov
STUD3190,0,0,0,0,NA
STUD3412,0,0,0,0,NA
STUD48104,32,1,1,0,Peníze
STUD2701,0,0,0,0,NA
STUD88527,20,1,0,0,NA
STUD4247,0,0,0,0,NA
STUD803,45,1,1,0,Peníze
STUD50456,20,1,1,0,NA
STUD76429,20,1,0,0,NA
STUD60682,177,1,1,0,Peníze
STUD17482,181,1,1,0,Peníze
STUD34594,0,0,0,0,NA
STUD9634,0,0,0,0,NA
STUD3363,0,0,0,0,NA
STUD48054,20,1,1,0,Peníze
STUD64700,0,0,0,0,NA
STUD39297,0,0,0,0,NA
STUD13928,20,1,0,0,NA
STUD3784,20,1,1,0,NA
STUD39640,0,0,0,0,NA
STUD79507,0,0,0,0,NA
STUD75339,0,0,0,0,NA
STUD82752,0,0,0,0,NA
STUD2679,256,1,1,0,Peníze
STUD65915,0,0,0,0,NA
STUD33398,0,0,1,0,Peníze
STUD99459,65,1,1,0,Peníze
STUD45409,319,1,1,0,Peníze
STUD86421,20,1,0,0,NA
STUD65680,20,1,1,0,NA
STUD13785,0,1,0,0,NA
STUD26157,0,0,0,0,NA
STUD12592,0,1,0,0,NA
STUD96978,0,0,0,0,NA
STUD37877,72,1,1,0,Peníze
STUD8570,0,0,0,0,NA
STUD14801,0,0,0,0,NA
STUD31620,903,1,1,0,Peníze
STUD99066,21,1,1,0,NA
STUD1038,92,1,1,0,Peníze
STUD46032,30,1,1,0,Peníze
STUD93723,46,1,1,0,Peníze
STUD34351,0,0,0,0,NA
STUD44251,0,0,0,0,NA
STUD92536,47,1,1,0,Peníze
STUD6775,31,1,1,0,Peníze
STUD9465,20,1,0,0,NA
STUD51394,0,0,0,0,NA
STUD6522,472,1,1,0,Peníze
STUD15599,152,1,1,0,Peníze
STUD94032,0,0,0,0,NA
STUD24773,0,0,0,0,NA
STUD79082,0,0,0,0,NA
STUD7379,0,0,0,0,NA
STUD30319,0,0,0,0,NA
STUD3897,174,1,1,0,Peníze
STUD2884,20,1,0,0,NA
STUD25953,212,1,1,0,Peníze
STUD37183,0,0,0,0,NA
STUD64484,0,0,0,0,NA
STUD38151,0,0,0,0,NA
STUD4714,0,0,0,0,NA
STUD12139,0,0,0,0,NA
STUD18968,94,1,1,0,Peníze
STUD96187,0,0,0,0,NA
STUD35370,238,1,1,0,Peníze
STUD69199,0,0,0,0,NA
STUD9002,0,0,1,0,Peníze
STUD50547,0,0,0,0,NA
STUD22120,0,0,0,0,NA
STUD40044,141,1,1,0,Peníze
STUD26248,32,1,1,0,Peníze
STUD72963,508,1,1,0,Peníze
STUD70185,0,0,0,0,NA
STUD67914,20,1,1,0,NA
STUD8619,20,1,1,0,NA
STUD83335,182,1,1,0,Peníze
STUD91895,0,0,0,0,NA
STUD7685,0,0,0,0,NA
STUD22504,46,1,1,0,Peníze
STUD51446,0,0,0,0,NA
STUD45271,0,1,0,0,NA
STUD88179,11,1,1,0,Peníze
STUD58191,0,0,0,0,NA
STUD96627,0,1,0,0,NA
STUD29021,0,1,0,0,NA
STUD60324,20,1,0,0,NA
STUD35321,20,1,0,0,NA
STUD86590,72,1,1,0,Peníze
STUD80969,46,1,1,0,Peníze
STUD69570,20,1,0,0,NA
STUD9586,230,1,1,0,Peníze
STUD66278,0,0,0,0,NA
STUD31936,287,1,1,0,Peníze
STUD68736,0,0,0,0,NA
STUD75619,172,1,1,0,Peníze
STUD30700,20,1,1,1,Peníze
STUD42991,193,1,1,0,Peníze
STUD77301,0,0,0,0,NA
STUD43313,132,1,1,0,Peníze
STUD38372,91,1,1,0,Peníze
STUD60812,230,1,1,0,Peníze
STUD27620,0,0,0,0,NA
STUD51340,339,1,1,0,Peníze
STUD30806,0,0,1,0,Peníze
STUD90739,32,1,1,0,Dětský domov
STUD45360,282,1,1,0,Peníze
STUD12275,22,1,1,0,NA
STUD95192,47,1,1,0,Peníze
STUD98140,0,0,0,0,NA
STUD69616,1287,1,1,0,Peníze
STUD97553,37,1,1,0,Peníze
STUD42175,0,0,0,0,NA
STUD58872,0,0,0,0,NA
STUD53766,0,0,0,0,NA
STUD54514,0,0,0,0,NA
STUD12428,0,1,1,0,Peníze
STUD14033,47,1,1,0,Peníze
STUD3833,20,1,0,0,NA
STUD48292,0,0,0,0,NA
STUD75258,0,0,0,0,NA
STUD30891,388,1,1,0,Peníze
STUD10702,20,1,0,0,NA
STUD29856,47,1,1,0,Dětský domov
STUD57316,333,1,1,0,Peníze
STUD84078,0,0,0,0,NA
STUD87397,152,1,1,0,Útulek pro psy
STUD58168,0,0,0,0,NA
STUD62519,20,1,0,0,NA
STUD9800,47,1,1,0,Peníze
STUD22275,0,0,0,0,NA
STUD15348,1038,1,1,0,Peníze
STUD93179,30,1,1,0,Peníze
STUD84547,253,1,1,0,Peníze
STUD69503,0,0,0,0,NA
STUD94680,303,1,1,0,Peníze
STUD23985,20,1,0,0,NA
STUD7251,20,1,0,0,NA
STUD49096,60,1,1,0,Peníze
STUD7903,0,0,0,0,NA
STUD18444,20,1,0,0,NA
STUD83286,21,1,1,0,NA
STUD38961,20,1,0,0,NA
STUD52082,0,0,0,0,NA
STUD34714,142,1,1,0,Peníze
STUD78350,619,1,1,0,Peníze
STUD53897,20,1,0,0,NA
STUD19186,20,1,0,0,NA
STUD30718,99,1,1,0,Peníze
STUD52942,46,1,1,0,Peníze
STUD81741,20,1,0,0,NA
STUD33294,0,0,0,0,NA
STUD10091,0,1,0,0,NA
STUD65864,0,0,0,0,NA
STUD64256,47,1,1,0,Peníze
STUD20383,20,1,0,0,NA
STUD49637,997,1,1,0,Peníze
STUD58451,0,0,0,0,NA
STUD53711,0,0,0,0,NA
STUD88114,162,1,1,0,Peníze
STUD99373,152,1,1,0,Peníze
STUD27088,0,0,0,0,NA
STUD8461,0,0,0,0,NA
STUD99600,32,1,1,0,Peníze
STUD27950,174,1,1,0,Peníze
STUD3447,157,1,1,0,Peníze
STUD38966,0,0,0,0,NA
STUD96970,0,0,0,0,NA
STUD99002,0,0,0,0,NA
STUD89347,20,1,1,0,NA
STUD9475,20,1,0,0,NA
STUD13924,0,0,0,0,NA
STUD18564,237,1,1,0,Peníze
STUD9549,72,1,1,0,Peníze
STUD88875,152,1,1,0,Peníze
STUD16368,0,0,0,0,NA
STUD86118,653,1,1,0,Peníze
STUD11363,0,0,0,0,NA
STUD52981,275,1,1,0,Peníze
STUD49007,190,1,1,0,Peníze
STUD38766,70,1,1,0,Peníze
STUD7917,0,1,1,0,NA
STUD77253,0,0,0,0,NA
STUD52810,0,1,0,0,NA
STUD92037,0,0,0,0,NA
STUD6310,295,1,1,0,Peníze
STUD58732,0,0,0,0,NA
STUD15524,52,1,1,0,Peníze
STUD67618,20,1,0,0,NA
STUD97741,0,0,0,0,NA
STUD64350,0,0,0,0,NA
STUD83461,66,1,1,0,Peníze
STUD57009,0,0,0,0,NA
STUD85714,20,1,0,0,NA
STUD67750,0,0,0,0,NA
STUD65805,20,1,0,0,NA
STUD98061,0,0,0,0,NA
STUD654,172,1,1,0,Peníze
STUD39821,0,0,0,0,NA
STUD65848,31,1,1,0,Peníze
STUD35785,451,1,1,0,Peníze
STUD78967,152,1,1,0,Peníze
STUD98970,20,1,1,0,NA
STUD31320,197,1,1,0,Peníze
STUD11820,0,1,0,0,NA
STUD98410,203,1,1,0,Peníze
STUD71047,0,0,1,0,Peníze
STUD47791,289,1,1,0,Peníze
STUD28843,0,0,0,0,NA
STUD40045,167,1,1,0,Peníze
STUD65794,20,1,0,0,NA
STUD96715,0,0,0,0,NA
STUD24999,0,0,0,0,NA
STUD93190,20,1,0,0,NA
STUD10866,0,0,0,0,NA
STUD40902,82,1,1,0,Peníze
STUD25997,0,0,0,0,NA
STUD60230,0,0,0,0,NA
STUD36320,0,0,0,0,NA
STUD94054,20,1,1,0,NA
STUD97799,0,0,0,0,NA
STUD68896,0,0,0,0,NA
STUD36410,0,1,0,0,NA
STUD84687,0,0,0,0,NA
STUD44168,0,0,0,0,NA
STUD34521,20,1,0,0,NA
STUD92194,542,1,1,0,Peníze
STUD5918,112,1,1,0,Peníze
STUD41429,0,0,0,0,NA
STUD91046,0,0,0,0,NA
STUD45036,0,0,0,0,NA
STUD22747,0,0,0,0,NA
STUD60636,30,1,1,0,Útulek pro psy
STUD15301,0,0,0,0,NA
STUD76756,164,1,1,0,Peníze
STUD54283,20,1,0,0,NA
STUD56807,0,0,0,0,NA
STUD60348,0,0,0,0,NA
STUD65759,59,1,1,0,Peníze
STUD80810,20,1,0,0,NA
STUD58961,166,1,1,0,Peníze
STUD4360,20,1,0,0,NA
STUD46768,370,1,1,0,Peníze
STUD61690,20,1,0,0,NA
STUD81166,469,1,1,0,Peníze
STUD80002,0,0,0,0,NA
STUD52791,0,0,1,0,Peníze
STUD1115,0,0,1,0,Peníze
STUD66264,20,1,1,0,NA
STUD71217,253,1,1,0,Útulek pro psy
STUD86565,442,1,1,0,Trendaro
STUD14580,0,0,0,0,NA
STUD78017,0,0,0,0,NA
STUD37087,0,0,0,0,NA
STUD64384,72,1,1,0,Peníze
STUD46253,0,0,0,0,NA
STUD84619,0,0,0,0,NA
STUD75183,0,0,0,0,NA
STUD84162,20,1,0,0,NA
STUD97193,0,0,0,0,NA
STUD85179,30,1,1,0,Peníze
STUD74136,0,0,1,0,Peníze
STUD96425,0,0,0,0,NA
STUD66717,0,0,0,0,NA
STUD96832,0,0,0,0,NA
STUD76833,152,1,1,0,Peníze
STUD66137,0,0,0,0,NA
STUD70248,0,0,0,0,NA
STUD90037,132,1,1,0,Peníze
STUD11742,0,0,0,0,NA
STUD47899,0,0,0,0,NA
STUD75472,0,0,0,0,NA
STUD2446,173,1,1,0,Peníze
STUD90976,21,1,1,0,NA
STUD49894,0,0,0,0,NA
STUD15240,20,1,1,0,NA
STUD71846,21,1,1,0,NA
STUD19319,52,1,1,0,Peníze
STUD37380,358,1,1,0,Peníze
STUD20767,0,0,0,0,NA
STUD30927,0,0,0,0,NA
STUD81441,52,1,1,0,Peníze
STUD31543,229,1,1,0,Peníze
STUD21218,0,0,0,0,NA
STUD221,0,0,0,0,NA
STUD14323,20,1,0,0,NA
STUD35617,198,1,1,0,Peníze
STUD72417,0,0,0,0,NA
STUD24966,0,0,0,0,NA
STUD14284,154,1,1,0,Peníze
STUD37362,160,1,1,0,Peníze
STUD11068,367,1,1,0,Peníze
STUD24067,20,1,0,0,NA
STUD44070,0,0,0,0,NA
STUD48076,0,0,0,0,NA
STUD54966,0,0,0,0,NA
STUD2937,20,1,1,0,NA
STUD56688,20,1,0,0,NA
STUD85026,114,1,1,0,Peníze
STUD90229,20,1,1,1,Peníze
STUD78947,0,0,0,0,NA
STUD90757,20,1,0,0,NA
STUD95300,690,1,1,0,Peníze
STUD40433,30,1,1,0,Peníze
STUD36897,0,0,0,0,NA
STUD73991,30,1,1,0,Peníze
STUD47374,0,0,0,0,NA
STUD99385,0,1,1,0,Peníze
STUD65308,20,1,1,0,NA
STUD98401,0,0,0,0,NA
STUD54429,0,0,0,0,NA
STUD41579,227,1,1,0,Lékaři bez hranic
STUD42306,20,1,0,0,NA
STUD41865,0,0,0,0,NA
STUD92099,0,0,0,0,NA
STUD36855,0,0,0,0,NA
STUD85213,0,0,0,0,NA
STUD99870,0,0,0,0,NA
STUD86517,0,0,0,0,NA
STUD47631,503,1,1,0,Peníze
STUD79009,0,1,0,0,NA
STUD23684,1067,1,1,0,Peníze
STUD44049,273,1,1,0,Peníze
STUD55291,67,1,1,0,Peníze
STUD85601,965,1,1,0,Peníze
STUD73120,0,0,0,0,NA
STUD62510,0,0,0,0,NA
STUD49539,0,0,0,0,NA
STUD175,0,0,0,0,NA
STUD8845,165,1,1,0,Peníze
STUD56025,0,0,0,0,NA
STUD61467,20,1,0,0,NA
STUD68377,2171,1,1,0,Peníze
STUD86412,20,1,0,0,NA
STUD73439,457,1,1,0,Peníze
STUD74242,20,1,1,0,NA
STUD74254,0,0,0,0,NA
STUD52329,72,1,1,0,Peníze
STUD1191,0,0,0,0,NA
STUD21094,47,1,1,0,Peníze
